ID	PG.ProteinDescriptions	PG.Qvalue	PCK1	PCK2	PCK3	PCK4	PCK5	PHC1	PHC2	PHC3	PHC4	PHC5	CK1	CK2	CK3	CK4	CK5	HC1	HC2	HC3	HC4	HC5
Q17QH6	Collectin-11 OS=Bos taurus OX=9913	0.01764348	511.0842896	2.189833164	1	1	591.1832275	1.504630446	885.0872192	992.5680542	964.9719849	4757.992188	575.170166	1.181765079	349.8947754	1.39512682	1.171616316	2395.015869	783.1379395	884.9172974	158.936554	332.546814
Q0VCX1	Complement C1s subcomponent OS=Bos taurus OX=9913	0.00194145	17934.55273	18529.8418	21871.42188	18230.67578	15488.06055	23006.14844	24531.92383	23289.51367	13372.30273	25335.10547	17944.08203	16082.72852	19829.95313	19893.47656	19000.24414	26755.61914	28637.49023	24210.07031	26842.83398	31213.41602
Q2TBW0	Ataxin-10 OS=Bos taurus OX=9913	0.002463118	496054.5938	455656.5625	527448.1875	458851.1563	297488.75	628383.5	634730.375	527503.875	635375.75	807904	366790.1563	317487.9063	390225.75	397416	643871.5	578324.5625	632703.6875	578876.875	889279	790350.6875
A0JNJ3	Spartin OS=Bos taurus OX=9913	0.002463118	370116.4688	234657.7969	364063.5	283677.0938	298944.125	362248.0313	333274.5625	429745.7813	373486.9063	402365.0313	451473.5	280040.2813	323836.9063	261873.4688	264184.5313	484501.2813	373149.25	407355.2813	338898.6563	288475.1875
A0JNC2	R3H domain-containing protein 2 OS=Bos taurus OX=9913	0.032012295	2833.786377	1	36553.42188	2123.468994	6473.349121	46224.79688	6064.693359	883.5900879	44875.66406	21132.49414	7466.374023	13485.5332	31474.62305	795.2086792	5464.943359	219001.5156	22484.67969	24158.31445	680.7235107	7052.198242
Q2KIT1	PRKR-interacting protein 1 OS=Bos taurus OX=9913	0.048244277	3289.304932	2995.018066	2017.269287	3414.559082	2869.880371	3889.280762	5582.614258	2097.11377	2607.976074	3317.037842	5420.088867	1789.175903	2239.12085	1	2312.333008	3028.844971	1	1.640546083	3180.226563	3330.621094
A1A4K5	Ectonucleotide pyrophosphatase/phosphodiesterase family member 2 OS=Bos taurus OX=9913	0.075647236	646.4252319	495.0458374	1.139048338	1.541808009	763.9117432	1599.567505	1.042277336	1892.451904	1346.985352	1.489269376	1.97513175	1	157.6804352	1	1	1	1	1.113339424	1.394682646	1
F6Q234	Peptidase D OS=Bos taurus OX=9913	0.002463118	6356.250488	2518.513184	4077.599854	7932.779297	2771.388672	9059.945313	9936.446289	6098.495117	3866.955811	8085.727539	8681.344727	3495.013428	5410.216797	6182.137207	2711.590332	10229.09277	10305.53223	4271.796875	5283.806152	4915.600098
A2VE41	EGF-containing fibulin-like extracellular matrix protein 1 OS=Bos taurus OX=9913	0.002463118	2662.540771	1862.499878	2686.496582	2122.390137	2558.668701	2007.440796	4576.283203	5454.759277	2829.05249	5000.294434	4145.299805	2733.739502	3028.908691	1832.526855	3185.619141	3595.366943	3732.064697	4334.288574	2865.147949	5768.683105
A3KLR9	Superoxide dismutase [Cu-Zn] OS=Bos taurus OX=9913	0.002463118	1734.140015	2167.760742	3563.27002	4385.432617	1723.3573	2380.558594	4771.594238	4615.783691	1787.163452	1510.832642	2255.032227	2676.072754	3070.631348	2273.270996	1605.491089	2104.529785	2811.557129	2633.218506	5752.013672	1455.469971
A4FV05	COL18A1 protein OS=Bos taurus OX=9913	0.010012947	361.428894	634.4823608	339.3391113	2.506933689	245.6534882	1383.026978	1251.765503	949.7658691	777.4790039	101.2158432	2213.200928	237.0048676	435.4709778	861.1556396	1185.990967	1932.83606	711.4039307	1359.546875	628.1904297	350.1711426
A4FV94	KRT6A protein OS=Bos taurus OX=9913	0.006924782	1424.844482	1345.810791	10930.35547	5615.903809	3530.444824	2548.883057	4626.618164	7774.236816	3048.705811	4042.195068	1622.665649	1.036132216	2044.919189	1275.915527	440.3081665	3345.765137	5757.311035	3301.666504	775.3100586	1267.091553
A5PJ69	SERPINA10 protein OS=Bos taurus OX=9913	0.002463118	7126.505859	7017.12207	19508.24219	30815.17188	9052.820313	50326.60938	21903.93359	16178.39844	22945.45898	10414.76953	14730.20215	11464.42676	22685.52539	31426.73047	20367.28516	57904.07031	22115.06836	18826.11719	25934.58984	13588.89648
A6QP30	CPN2 protein OS=Bos taurus OX=9913	0.001270967	15648.69727	20721.57813	20415.56836	20263.5332	4842.013184	12635.24609	11861.24414	7683.20166	11591.64063	8027.370605	23183.87891	28672.55469	22577.66016	31715.59375	17262.03125	13213.00781	12806.7168	13022.93457	15031.92578	10547.18164
P56652	Inter-alpha-trypsin inhibitor heavy chain H3 OS=Bos taurus OX=9913	0.001220829	37295.42188	22122.60352	21176.99609	13937.70313	10250.08105	18505.96484	36448.6875	32734.92578	26415.98047	56263.91406	47524.93359	43107.48828	42257.80859	30486.25781	28080.18555	39127.54688	40399.39453	76889.77344	44951.41016	66781.64844
A6QLL8	Fructose-bisphosphate aldolase OS=Bos taurus OX=9913	0.0026746	1	1.192358971	1.189449549	1.840919256	475.5961304	278.3318176	1120.736938	347.1829224	504.7316589	414.407959	1229.68335	496.589325	2877.46167	1440.875854	1473.052734	440.1044922	1200.248535	1048.959473	7747.943359	2201.544678
A6QQP0	MYEF2 protein OS=Bos taurus OX=9913	0.008588799	1941.010498	1917.621338	448.6706848	1997.457275	1956.616821	1	2390.01709	3859.496338	1	1581.433105	3590.462402	3741.075439	1	4526.230957	2747.479492	2983.528809	2455.091064	3335.914307	2885.066406	4275.13623
A6QLD1	EXOC4 protein OS=Bos taurus OX=9913	0.002463118	30609.47656	28767.82422	43812.125	58122.24219	43792.66016	123667.5625	34687.13672	82331.95313	42213.22266	61073.54688	16879.94531	26705.8418	25973.52344	39996.55078	35075.66016	13619.82227	27005.42773	58428.97656	40807.51172	73709.125
A4FV41	UBA domain containing 2 OS=Bos taurus OX=9913	0.002463118	13624.60059	30573.08789	49145.55469	32914.67969	64642.32813	32215.66211	46821.22266	78661.28125	47328.92188	51196.8125	12727.00879	24108.92773	42083.58203	37311.12109	60677.53125	44307.57422	47215.45703	58441.11719	69112.10156	36123.13672
A6QPD4	LOC790886 protein OS=Bos taurus OX=9913	0.002463118	10695.75977	4092.286865	1.148367882	1617.847656	2626.450684	5552.6875	2454.594727	19294.55664	59.26018143	21453.68945	9279.421875	7071.182129	260.1009827	4131.852051	9260.650391	5238.553223	2687.178223	1.34184885	1.374987125	1.208172202
A6QQY5	B4GALT2 protein OS=Bos taurus OX=9913	0.009123235	70597.29688	61719.10547	10449.73438	63047	6351.651367	92084.92969	87145.47656	13190.66113	8691.731445	51434.32422	74018.21875	69519.78125	8182.633301	63284.6875	37739.27344	10622.10156	96635.375	14252.82715	109852.7656	88542.04688
A6QPP2	SERPIND1 protein OS=Bos taurus OX=9913	0.001220829	275055.875	250344.9375	291009.2188	461882.625	234662.5469	447622.375	525404.5	408228.125	375074.9375	467976.4063	288498.9375	212370.3906	345285.0313	366383.75	234136.2344	568234.3125	485515.1875	312923.3438	346067.625	356460.375
A6QPR1	PCYOX1 protein OS=Bos taurus OX=9913	0.002463118	1603.243774	1231.972412	826.1762695	1701.396118	2032.661499	1086.124634	2774.294922	3767.731201	1236.394897	3816.873535	1206.244873	1768.267578	898.7670288	761.4331055	1580.250244	698.1530762	1306.217285	1710.848145	413.7629395	497.0586853
Q7SIH1	Alpha-2-macroglobulin OS=Bos taurus OX=9913	0.000718599	1442865.625	1704396.5	1409659.75	1920663.625	1576929.25	1996126	1933318.5	2208417.25	1881695.125	2384961.25	1364691.375	1582782.25	1004752.313	1631693.5	1419052.625	1948243.875	1922610.375	2051460	1910460.25	2454468
E1BNY9	"HECT, UBA and WWE domain containing 1, E3 ubiquitin protein ligase OS=Bos taurus OX=9913"	0.043256995	5348.290039	1	1213.287231	6073.083496	1	1	1	1	1	2505.460205	1	1	1	1411.499146	1	1584.290527	7122.760742	3055.467529	2248.478516	1.923006654
NP_001106755	gelsolin isoform a precursor	0.002237012	177093.7344	136611.2188	183295.4688	148757.1563	159858.7344	140296.1719	150028.4688	213624.0938	142182.8125	149267.6563	135259.3906	109721.6719	135289.9844	113972.3203	127345.8516	129593.3203	136893.0625	164952.8438	141004.8594	98483.19531
NP_001107552	protocadherin gamma-C3 isoform 1	0.034724536	6525.208984	6566.752441	5911.353516	10189.48535	1433.483276	1	827.0107422	9679.606445	7233.450684	12576.08789	3209.658203	5625.921387	2253.870361	526.0921021	6670.835938	7738.601563	4835.577637	3029.3125	4799.789551	10178.15527
Q3SZH5	"Angiotensinogen (Serpin peptidase inhibitor, clade A, member 8) OS=Bos taurus OX=9913"	0.002463118	18937.72656	19320.08398	19190.73633	22885.56055	21349.92773	34776.48828	34808.67188	30209.59375	29223.73047	48848.37109	35374.02734	39403.94141	49351.08984	40689.69531	66214.71094	55042.47656	39384.19531	48505.22656	54311.07031	75100.60938
Q17QH1	APOF protein OS=Bos taurus OX=9913	0.002772692	3597.334229	5576.747559	3803.849609	4279.655762	4163.737793	6644.304688	6771.88623	6798.767578	6646.366699	4902.717773	1139.310913	1771.063232	1400.107178	8129.46582	3380.146973	3725.480225	7365.367188	4552.791016	2502.543213	4074.172852
F1MAV0	Fibrinogen beta chain OS=Bos taurus OX=9913	0.002463118	4384.181152	3888.177734	4237.630859	105048.9219	2954.629639	6799.509277	5312.723633	4770.286621	3797.176025	6028.876465	4397.786621	23914.81445	6788.868652	4787.716797	12887.75879	11394.42578	14452.75488	9093.130859	12980.74707	16483.54102
E1BI98	Collagen type VI alpha 1 chain OS=Bos taurus OX=9913	0.03192071	2.081613779	49.26381683	1	1	516.4193115	173.0314636	389.0866699	1374.455322	1102.459351	567.272644	399.6209717	369.6349182	819.9650269	1	503.8656921	573.4995117	1516.027954	1.145610929	1173.146118	1764.334229
C4T8B4	Pentaxin OS=Bos taurus OX=9913	0.002381562	7576.046875	1827.795288	21723.05273	101181.6406	3162.375488	34057.27344	27477.33789	20470.16797	16844.35547	18381.19336	36250.66406	38575.85938	25843.02734	70052.64063	6116.218262	76341.59375	55950.67578	34609.67578	48589.57031	59933.52734
E1BPS7	Pogo transposable element derived with ZNF domain OS=Bos taurus OX=9913	0.002948383	1	1.296318293	52026.00391	1	2120.347168	44273.30078	3703.961426	375.1680603	3381.824219	2141.972168	1290.886475	1096.215942	675.1019287	2164.995361	2313.767578	20950.79883	4194.363281	773.8480225	4276.947754	1235.437988
B8Y9S9	Embryo-specific fibronectin 1 transcript variant OS=Bos taurus OX=9913	0.002227573	101169.7656	122356.1719	104808.9609	119991.4141	65554.6875	77099.625	105815.4297	129174.9375	100867.8594	116654.7422	55264.13672	46859.07813	68037.63281	60100.82031	48469.64844	94699.39063	115027.2656	96143.20313	89261.32031	106502.5
F1MC11	"Keratin, type I cytoskeletal 14 OS=Bos taurus OX=9913"	0.002463118	1.845357895	6803.471191	11742.92578	1	1.129119039	1.745336056	1.70016408	1.371685147	1	1	2.287737608	1.087338209	1.315972567	1.493183255	1	1.49691987	1.892031312	9930.696289	1.269995451	1.116310596
E1BG43	Erythrocyte membrane protein band 4.2 OS=Bos taurus OX=9913	0.002463118	2384.27417	3240.940918	18780.32617	15299.39941	5437.879883	22327.79688	10807.73047	12981.07324	7044.223145	10333.9375	6404.678711	6115.605957	4926.958008	10585.5127	5175.341309	16465.4707	5493.490723	9643.014648	2950.767822	3262.448975
F1N789	Vinculin OS=Bos taurus OX=9913	0.009988549	160.7710571	532.0127563	1.292119861	982.2900391	490.5522156	1098.936646	1377.069458	833.6957397	1284.535889	1091.795166	440.9102783	917.3425903	1047.840332	1225.056641	132.358017	1360.752075	1572.502808	675.1766968	1472.116699	1370.794189
G3X6K9	Adhesion G protein-coupled receptor B1 OS=Bos taurus OX=9913	0.01210306	36935.67578	39370.42969	34491.9375	51180.78906	36523.46875	46610.73828	56600.02344	58173.73828	51558.16406	69352.15625	39966.19922	49016.55469	34183.80469	46390.95313	40565.04688	64007.89844	53307.37891	56418.87891	64750.50391	51992.81641
NP_001179001	mannan-binding lectin serine protease 2 precursor	0.002463118	4401.895508	3947.256104	5463.647461	2786.477539	3888.109619	8559.401367	9807.085938	7503.204102	7266.789551	5879.705566	6080.97998	3316.708252	9140.765625	5262.582031	7650.096191	9063.121094	9259.299805	12838.2793	10508.93359	8397.679688
G3MYZ3	Afamin OS=Bos taurus OX=9913	0.001605684	6583.33252	7947.002441	26589.03711	3965.676025	8613.322266	6320.29541	8367.336914	4154.927734	15718.39453	5460.294922	13752.60156	4159.402344	20070.9668	5517.64502	8604.873047	9747.143555	9480.908203	7857.397949	14785.79004	6482.59375
F1N2G1	Biorientation of chromosomes in cell division 1 like 1 OS=Bos taurus OX=9913	0.05020865	1	1701.982544	1928.773682	6006.457031	2781.608398	932.9941406	4180.486328	6606.365723	1756.82251	2979.669678	1	1745.395874	2757.56665	1498.836792	360.7113037	9661.422852	682.529541	794.8483276	17899.75977	767.6664429
E1B708	Lactase like OS=Bos taurus OX=9913	0.009043077	3285.676758	5456.196289	4856.825684	6322.271973	10549.91406	6140.078125	2871.313965	4500.698242	4958.188965	14396.99609	1725.78833	9048.446289	3791.384521	5358.146973	6620.791992	5488.257324	3149.100342	3744.512695	7060.688965	8994.777344
E1BNF8	FGGY carbohydrate kinase domain containing OS=Bos taurus OX=9913	0.002477635	41020.16016	34504.88281	35031.12891	34522.34375	56428.10547	43045.86719	70815.4375	75402.05469	71551.74219	93952.77344	57074.51172	31586.01758	29619.06641	23178.62109	46140.87109	58924.66406	67878.72656	63204.69531	54755.71875	51672.59375
F1N0Q2	A-kinase anchoring protein 6 OS=Bos taurus OX=9913	0.003165886	11511.53027	9080.703125	4276.902832	16805.33789	4504.125977	12502.71777	13164.95996	7979.505371	13629.06348	11498.85156	4749.600098	9603.628906	7500.147949	10620.47656	15109.59277	12738.61035	10737.49316	8515.389648	16272.34277	12456.92969
E1BEJ7	Host cell factor C2 OS=Bos taurus OX=9913	0.002463118	20869.87891	20477.35156	10773.44727	10931.5957	12594.7666	14554.41016	43176.30859	21120.17188	14829.53906	27426.27734	24855.51367	26372.90625	21175.79688	11212.66992	19848.66406	20502.62305	50220.70313	22567.30273	36044	30761.86719
F1N3J5	Bromodomain containing 9 OS=Bos taurus OX=9913	0.002463118	31238.95508	24022.24023	15410.66211	16147.27637	14423.0127	5610.585938	21267.0332	23078.16992	20983.11133	16358.8418	29403.99023	8636.94043	26320.04688	21662.18945	2523.210693	29019.63086	33058.99609	35631.67969	31990.74805	35782.42969
G5E568	Ubinuclein-2 OS=Bos taurus OX=9913	0.014863253	654.3646851	4622.533691	1024.544312	2.151586056	1280.756836	1105.268066	689.2233887	1374.714111	2139.17041	2294.332275	1	765.6848755	1	661.5479736	1796.149658	1589.171753	1460.912964	1304.352539	1307.19458	435.4025269
A5D7Q2	Uncharacterized protein OS=Bos taurus OX=9913	0.002461947	73826.625	40189.42969	32238.79297	37529.92188	52305.72266	42205.37891	75389.92969	102673.9063	76667.51563	128979.4766	31553.56055	36774.0625	44616.70313	25244.67578	32554.75391	57912.57031	50023.92969	49328.8125	53241.19922	79404.39844
P55906	Transforming growth factor-beta-induced protein ig-h3 OS=Bos taurus OX=9913	0.017694883	11742.10352	13353.53125	51649.625	46877	10361.19824	17084.01367	6840.427246	9771.885742	592.3495483	21602.83594	13092.10156	15521.29102	79538.5625	13328.74121	8760.493164	9944.144531	853.0657959	5333.708984	4941.0625	16697.45313
E1BC73	Zinc finger MYM-type containing 1 OS=Bos taurus OX=9913	0.010075375	54188.0625	35674.60938	45776.88672	43911.76172	47359.70313	15565.04395	44314.60547	59730.69922	62613.57813	42863.54297	27922.90234	37486.75391	33892.32813	40626.32031	39920.06641	54398.65234	50811.54688	63958.94141	54300.53516	45382.62109
E1BCY1	Family with sequence similarity 83 member G OS=Bos taurus OX=9913	0.06045421	1	1	1.070712566	1	1	5657.669434	1884.248779	1430.084229	1789.640015	1	1894.436768	1006.108154	4414.901367	2633.272949	1744.713501	3988.974365	4284.043457	2959.901611	8449.472656	7364.177246
B0JYK8	PPARGC1A protein OS=Bos taurus OX=9913	0.040057176	195.7029724	5365.311523	300.6027832	10350.5957	1	6691.254395	8423.147461	115.870842	7155.587402	9818.104492	5708.527344	1.032511115	3724.114502	1	1	3642.477295	3401.014648	1	1	5247.529785
F1MFB2	Serine/threonine-protein kinase OS=Bos taurus OX=9913	0.002463118	8975.882813	8608.008789	10173.60254	9644.780273	6241.681641	11306.96289	8782.056641	12783.2793	15428.59375	10452.44629	5084.343262	7537.166504	7226.225098	7925.446777	1434.736328	12426.1123	11793.02441	8009.990234	12212.76855	8511.000977
E1BCH0	Uncharacterized protein OS=Bos taurus OX=9913	8.77E-05	58355.6875	64740.625	84422.71094	377804.5625	40035.21094	396227.3438	169259.4063	212166.0313	255679.9844	108696.6484	77127.53906	110049.0313	124723.8594	582793.125	88647.76563	356085.5	158312.4688	431422.2813	624867.75	180694.4063
F1MHU9	CCR4-NOT transcription complex subunit 1 OS=Bos taurus OX=9913	0.002463118	246358.375	225408.7656	249557.1563	267643.7188	109159.1719	345212.1563	558027.25	218489.4531	221495.5781	322483.1875	511733.25	360260.3125	637341.9375	281504.4375	252700.2188	372086.8438	436023.3438	333509.4063	350705.8125	509761.9063
E1BHE1	TAO kinase 3 OS=Bos taurus OX=9913	0.002553131	664568.1875	487022.125	995136.5	198313.1094	434932.0625	1217091	65686.83594	571459.0625	784569.125	847318.5	167942.8281	587634.0625	656486.1875	71106.14063	66574.03125	761167.3125	837165.375	1242761.125	429368.2188	555090.1875
E1BEC1	WD repeat domain 7 OS=Bos taurus OX=9913	0.012999886	3543.486328	2248.907715	2213.091064	3732.52002	19277.00586	7293.67627	3912.884033	3392.412109	26623.46094	14921.44727	4540.619629	3407.786865	4519.160156	1112.18335	2951.583008	10879.45996	5484.479492	2880.411621	29825.90625	2737.518799
E1BG09	Rotatin OS=Bos taurus OX=9913	0.002463118	222368.875	284205.2813	459530.3438	334399.7188	404033.4375	408125.5938	390482.5938	557841.25	577176.4375	478632.0625	350720.5313	303246.125	682423	439477.5938	338409.125	707966.4375	569848.125	760820.1875	422320.5313	350777.125
F1MF78	Spectrin repeat containing nuclear envelope protein 2 OS=Bos taurus OX=9913	0.002463118	523232.4063	507043.1563	566926.125	179000.9844	312947.3438	273009.0938	208267.0156	562943.5625	600446.1875	216846.8281	199035.5781	144399.875	151648.7031	342148.7813	124566.0547	197940.6406	424112.6563	516698.4063	218464.5781	199398.2969
NP_001193958	hepatocyte growth factor activator preproprotein	0.002463118	8594.254883	7975.804688	6449.277344	6653.165039	6247.522461	8159.822754	10106.38672	8706.512695	7300.180176	10994.01953	10801.14453	12433.18555	8692.62207	7898.254395	10034.33008	10132.37109	9701.041016	13189.5332	9215.078125	11358.75391
F1MDX9	"Phosphatidylinositol 3,4,5-trisphosphate 3-phosphatase and dual-specificity protein phosphatase PTEN OS=Bos taurus OX=9913"	0.005975558	9299.976563	8056.951172	6588.719727	19934.37305	9704.952148	12823.84668	17977.45703	10679.32129	8413.509766	20629.39648	11496.81055	12890.41797	12079.80469	9043.883789	10301.42383	14721.58691	17953.63672	7240.993164	17912.42188	12397.02344
Q5E9B1	L-lactate dehydrogenase B chain OS=Bos taurus OX=9913	0.001039554	12509.97266	6982.555176	9401.676758	17413.43164	9228.173828	23182.66016	25189.83789	18001.9707	14945.37402	16561.37109	33720.48047	10988.85938	18185.56836	23629.93945	6547.829102	24581.32227	31087.9668	21110.4043	23173.42188	24516.02148
A6H7J7	Uncharacterized protein OS=Bos taurus OX=9913	0.011552708	9450.77832	473.0975342	21951.20508	3777.055176	7697.037109	1	1553.636475	965.1668701	235.7619629	5157.458496	4906.456055	714.0136719	11938.5127	968.4797974	3038.143066	3627.935059	5438.830566	779.0200806	2385.159912	4298.845703
P34955	Alpha-1-antiproteinase OS=Bos taurus OX=9913	0.000718599	888137.875	573410.25	795970.5625	1810452.375	618883.8125	1441230.625	1676611.875	1129665.25	951035.125	1152653.75	1097351.5	1132550.5	969314.3125	1371392.25	766693.6875	1297041.875	1695415.75	1036589.188	1251858.75	1431707.125
P17697	Clusterin OS=Bos taurus OX=9913	0.001220829	39733.67188	39030.37891	32626.85156	33573.53125	38809.35156	35006.34375	65026.59375	57356.11719	57413.34766	63916.95703	33571.68359	36388.17578	37937.44531	32691.80469	33461.26953	36679.60156	47181.95313	39207.96094	48347.47656	51185.85547
Q9BGU1	Histidine-rich glycoprotein OS=Bos taurus OX=9913	0.002463118	212849.0313	329992.0313	220945.3281	405984.1563	109178.2031	307671.75	170525.9688	638756.75	439354.0625	196701.7031	349129.125	380638.2188	353306.3438	507952.9375	105509.3594	440990.375	166731.75	682220.6875	304486.5	360988.25
Q05443	Lumican OS=Bos taurus OX=9913	0.002463118	10992.44141	10272.26758	9305.62207	8416.895508	7984.816406	7428.154297	17729.19922	10157.18457	12303.25391	15557.26855	12141.41504	5154.460938	11091.07813	6542.662598	8979.404297	11178.97461	13652.31836	9096.958984	8998.797852	14570.95313
P06868	Plasminogen OS=Bos taurus OX=9913	0.000718599	204516.0625	254487.0313	149045.4063	126839.4531	160660.9688	235549.75	232028.9063	290957	204874.1719	319839.75	247984.3438	290599.3125	226817.8125	197226.2813	289839.3125	242675.3125	249781.9688	414825	393492.0313	342171.25
O46375	Transthyretin OS=Bos taurus OX=9913	0.002381562	14536.87891	7898.163086	15869.74609	40915.57422	14827.16797	26751.70898	37653.00391	12324.26465	23428.3457	18458.95898	16030.43652	7457.413086	7719.112305	16234.5791	4942.532715	29100.16602	24045.18359	4433.248535	12534.70605	10676.5625
P12763	Alpha-2-HS-glycoprotein OS=Bos taurus OX=9913	8.77E-05	881350.375	561021.5	728559.125	1427335.5	691532.8125	1191374.375	1146794.25	1160557.125	1040055.875	1106249.875	1130175.5	540626.25	505041.1563	723143.125	346080.4375	1410823.5	1444321.75	575798.625	497499.625	777507.3125
Q03247	Apolipoprotein E OS=Bos taurus OX=9913	0.001696652	9282.525391	11338.00684	11155.11133	8692.269531	6253.101074	13707.67188	13497.01074	14113.93945	12311.89648	15077.2793	20774.16992	18269.64258	10317.25195	12254.96777	14389.15234	14116.13086	13426.17871	15357.5791	16291.69531	24378.49609
Q0VD03	CD44 antigen OS=Bos taurus OX=9913	0.002463118	1417.710571	607.8509521	2688.554199	4417.412598	1097.786621	572.8764038	480.973877	1565.187012	1060.06897	676.8109741	2813.201416	2668.890137	2474.239014	2575.029053	1007.807739	1308.755615	1275.275879	1046.186523	1995.185669	873.4956055
P81425	Dipeptidyl peptidase 4 OS=Bos taurus OX=9913	0.028646194	2610.776367	4092.389404	3428.190186	3510.164063	1722.841064	7987.354004	3769.541992	3909.820068	2105.758789	3943.578613	2775.276611	1925.504883	3324.977783	5498.977051	693.9151611	3900.476074	9140.050781	670.8823242	3389.562012	8342.078125
P19858	L-lactate dehydrogenase A chain OS=Bos taurus OX=9913	0.002463118	4716.59082	6392.230469	10223.9541	15157.0625	2319.108887	4597.638672	5533.70459	5033.159668	3751.142334	6192.778809	10790.25488	5391.019043	5307.352051	15252.69238	3781.332275	3895.726074	17143.18945	2954.121338	8251.963867	6331.901367
Q95M12	Legumain OS=Bos taurus OX=9913	0.007424093	1830.032227	1969.509033	2789.621826	640.8060913	2152.893066	3341.557617	3846.089355	2612.330078	4101.828125	3863.047852	2739.991211	1692.809082	1997.308716	1028.850342	1157.803223	3201.897705	1130.362061	3809.200928	2720.262695	2658.432861
O02659	Mannose-binding protein C OS=Bos taurus OX=9913	0.002463118	8611.493164	12401.74414	8065.703125	10180.91113	11835.11816	24435.76758	26049.99414	33631.90625	11490.77051	18503.17969	15095.27734	19838.28125	19841.38086	13052.97656	25641.06445	29998.49023	22935.70313	41837.80469	23871.19727	24559.65039
Q95121	Pigment epithelium-derived factor OS=Bos taurus OX=9913	0.001728103	55708.01953	36846.74609	54151.45703	39678.45313	36157.22266	46392.69922	52785.96094	52419.85938	52989.84375	66159.17188	45940.48438	35073.80078	50429.22266	34890.68359	40075.94922	49945.09766	47246.46094	51078.18359	49167.28906	82501.54688
Q28178	Thrombospondin-1 OS=Bos taurus OX=9913	0.002461947	52531.5	50413.57031	35499.24219	16097.12305	42888.38281	30707.95703	66430.57031	26474.07422	83451.57813	64013.39844	40730.09375	19596.63086	52665.03516	21535.03711	13402.50781	65295.05469	74797.64844	48156.57813	92721.17969	60559.29688
V6F9A2	Apolipoprotein A-I preproprotein OS=Bos taurus OX=9913	0.001005362	7882125	6157249	9371929	19951526	4701414	16384823	18472198	13266959	9298681	13986405	13239574	7075909.5	10024945	16887868	6249681	19310876	20582910	12381051	11791818	8400431
Q28065	C4b-binding protein alpha chain OS=Bos taurus OX=9913	0.000846017	146943.6875	187882.625	153014.8125	133948.0156	124555.5938	252450	187492.7813	193903.75	207721.4063	220508.0781	114770.3047	145993.8438	131414.4844	127868.4609	160219.9375	216122.8438	191400.8906	241687.6094	228671.2813	200399.7813
Q28106	Contactin-1 OS=Bos taurus OX=9913	0.00855589	4138.848633	2101.043701	5085.495117	4140.650879	3482.284912	5846.248047	3153.137207	5144.967285	2648.633789	6641.658203	2864.817871	3772.256836	2839.887939	2248.372803	3177.581299	4902.118652	10223.0957	3254.928223	6480.84375	3590.932373
P31836	Neural cell adhesion molecule 1 OS=Bos taurus OX=9913	0.018331711	499.2301025	1.602499485	1.228558183	648.5505371	240.6612549	285.6668396	270.6374512	892.4874268	643.7645264	1534.229004	4563.581055	291.899231	330.4436035	1.293151975	38.31857681	508.7601624	13116.54688	516.0457153	536.1027832	862.5018311
P07224	Vitamin K-dependent protein S OS=Bos taurus OX=9913	0.002463118	52907.19141	33329.24219	35722.34375	35970.42188	34365.64453	55905.30859	55793.25391	52554.38281	49444.11719	64367.21484	47395.75391	39265.23828	43471.46484	36971.01172	39344.30469	56205.66797	53493.99219	54435.96094	48407.14063	65512.10156
Q9GKR3	Vascular cell adhesion molecule-1 7D variant OS=Bos taurus OX=9913	0.011060783	351.8106079	2.031080246	123.9302521	931.1782837	234.3962708	635.2246704	590.3861694	859.5283813	221.8023224	975.7512817	683.5632324	263.1234131	605.065918	521.7601929	265.7254028	759.3325195	1052.050049	860.7983398	332.5295105	989.8969116
P13384	Insulin-like growth factor-binding protein 2 OS=Bos taurus OX=9913	0.00248864	271.7775574	344.2415466	585.1844482	1078.813354	310.3263245	1507.226074	2893.530273	1582.960571	638.8677979	3655.268066	2382.722168	2384.068604	5322.477051	4768.702148	4269.290039	4134.448242	3992.281006	4177.288086	2378.242432	5075.963379
Q05716	Insulin-like growth factor-binding protein 4 OS=Bos taurus OX=9913	0.006851777	2.067952156	6781.89209	697.2542725	827.0787964	170.1977081	794.8569336	4416.765625	5315.241699	881.588562	153.8384094	1650.086182	1283.748901	1499.86438	1934.607666	383.9633789	2476.476807	1253.051025	1253.875732	784.928833	1302.586792
Q29451	Lysosomal alpha-mannosidase OS=Bos taurus OX=9913	0.002463118	8506.047852	10680.60938	8332.772461	11377.17676	5448.114258	9062.829102	7729.675293	6357.850098	9911.641602	8446.240234	8821.847656	7168.51123	5791.778809	13867.0752	18612.3418	6957.640625	11069.42188	12684.42383	16040.10254	22822.46875
Q1RML9	Platelet-activating factor acetylhydrolase OS=Bos taurus OX=9913	0.029709825	3.686753273	258.958374	878.869873	1969.241089	179.0088501	603.2017822	382.9980774	1	547.4602051	1.25446701	768.3538818	562.9614868	801.7503662	91.05583954	1	265.7559204	1	1.144613743	1.050081491	1
P28800	Alpha-2-antiplasmin OS=Bos taurus OX=9913	0.001220829	148990.6406	139073.1406	156445.0625	350983.8438	103929.4453	301406.2188	322475.0625	292611.8125	173605.6094	279040.125	224807.6719	242931.0156	247858.6406	282552.9375	158825.3594	389905.5625	375583.4688	247500.8594	264801.0313	415251.0625
